study_row_id,network_node_id,profile_id,profile_source_file,current_toolkit_input_path,categorical_status,explicit_value_count,explicit_values_json,default_value_json
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].noise_type,serialized_explicit,2,"[""pink"",""pink""]",
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].azimuth_deg,serialized_explicit,2,"[0.0,0.0]",0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].elevation_deg,serialized_explicit,2,"[0.0,0.0]",0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].gain,serialized_explicit,2,"[1.0,1.0]",1.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].source_profile,serialized_explicit,2,"[""continuous_noise"",""continuous_noise""]",""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].source_profile_parameters,typed_or_parser_default_not_serialized,0,[],{}
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].prebaked_path,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].sequence_order,typed_or_parser_default_not_serialized,0,[],0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].motion_mode,serialized_explicit,2,"[""looming"",""stationary""]","""looming"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.noises[].trajectory_snapshot,typed_or_parser_default_not_serialized,0,[],{}
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].label,repeatable_entity_absent,0,[],
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].path,repeatable_entity_absent,0,[],
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.start_radius_m,serialized_explicit,1,[1.2],1.1
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.01],0.1
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.path_direction,serialized_explicit,1,"[""custom""]","""approach"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.coordinate_mode,serialized_explicit,1,"[""cartesian""]","""polar"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.start_x_m,serialized_explicit,1,[0.0],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.start_y_m,serialized_explicit,1,[1.0392304845],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.start_z_m,serialized_explicit,1,[0.6],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.end_x_m,serialized_explicit,1,[0.0],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.end_y_m,serialized_explicit,1,[0.008660254],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.end_z_m,serialized_explicit,1,[0.005],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.path_length_m,serialized_explicit,1,[1.19],1.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.propagation_speed_mps,serialized_explicit,1,[0.2163636364],0.3333333333333333
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.azimuth_start_deg,serialized_explicit,1,[0.0],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.azimuth_end_deg,serialized_explicit,1,[0.0],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.elevation_deg,serialized_explicit,1,[12.387570284],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.padding_pre_s,serialized_explicit,1,[0.0],0.5
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.padding_post_s,serialized_explicit,1,[0.0],0.5
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.sample_rate,serialized_explicit,1,[44100],44100
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.trajectory.use_inverse_square,serialized_explicit,1,[true],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.repetitions_per_condition,serialized_explicit,1,[1],1
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_pool_repetition_defaults,typed_or_parser_default_not_serialized,0,[],{}
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.soa_values_ms,serialized_explicit,1,"[[0,1100,2200,3300,4400,5500]]","[300,800,1500,2200,2700]"
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.spatial_values_cm,serialized_explicit,1,"[[119,105,91,77,63,49]]","[100.0,83.3,60.0,36.7,20.0]"
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.pair_spatial_values_with_soas,serialized_explicit,1,[true],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.auditory_motion_directions,serialized_explicit,1,"[[""direction_01"",""direction_02"",""direction_03"",""direction_04"",""direction_05"",""direction_06"",""direction_07"",""direction_08"",""direction_09"",""direction_10"",""direction_11"",""direction_12""]]","[""looming""]"
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.tactile_sites,serialized_explicit,1,"[[""sternum/chest""]]","[""hand""]"
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.include_catch_trials,serialized_explicit,1,[false],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.catch_trial_percentage,serialized_explicit,1,[0.0],10.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.catch_trials_exact,serialized_explicit,1,[0],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.catch_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.include_auditory_only_trials,typed_or_parser_default_not_serialized,0,[],false
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.auditory_only_trial_percentage,typed_or_parser_default_not_serialized,0,[],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.auditory_only_trials_exact,typed_or_parser_default_not_serialized,0,[],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.auditory_only_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.include_baseline_trials,serialized_explicit,1,[false],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.baseline_strategy,serialized_explicit,1,"[""none""]","""tactile_only"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.baseline_trials_exact,typed_or_parser_default_not_serialized,0,[],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.baseline_trial_percentage,typed_or_parser_default_not_serialized,0,[],0.0
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.baseline_soa_values_ms,serialized_explicit,1,[[]],[]
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.baseline_custom_trial_mode,typed_or_parser_default_not_serialized,0,[],"""tactile_only"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.baseline_crosses_sequence_variants,typed_or_parser_default_not_serialized,0,[],true
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.respiratory_phases,serialized_explicit,1,"[[""Any""]]","[""Inhale"",""Exhale""]"
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.blocks,serialized_explicit,1,[4],6
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.block_specs[].label,repeatable_entity_absent,0,[],
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.block_specs[].stimulus_types,repeatable_entity_absent,0,[],"[""Audio-Tactile"",""Baseline"",""Catch""]"
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.repeat_trial_pool_per_block,typed_or_parser_default_not_serialized,0,[],false
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.distribute_trial_pool_across_blocks,serialized_explicit,1,[true],false
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].strip_id,serialized_explicit,1,"[""lerner-3d-boundary-source-row""]",""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].label,serialized_explicit,1,"[""3D boundary source trial""]",""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].audio_tactile_percentage,serialized_explicit,1,[100.0],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].catch_percentage,serialized_explicit,1,[0.0],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].baseline_percentage,serialized_explicit,1,[0.0],null
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].soa_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].spatial_values_cm,typed_or_parser_default_not_serialized,0,[],[]
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].metadata,typed_or_parser_default_not_serialized,0,[],{}
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].element_id,serialized_explicit,1,"[""lerner-3d-boundary-source""]",""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].kind,serialized_explicit,1,"[""looming_stimulus""]","""looming_stimulus"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].label,serialized_explicit,1,"[""3D audio-tactile source""]",""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].source_label,serialized_explicit,1,"[""Dynamic pink 3D sound""]",""""""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].source_labels,serialized_explicit,1,"[[""Dynamic pink 3D sound"",""Flat pink 3D sound""]]",[]
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].jitter_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_strips[].elements[].randomized,serialized_explicit,1,[true],false
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.trial_randomization_strategy,serialized_explicit,1,"[""no_immediate_repeats""]","""no_immediate_repeats"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.block_order_randomization,serialized_explicit,1,"[""counterbalanced_rotation""]","""counterbalanced_rotation"""
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.max_consecutive_same_trial_type,serialized_explicit,1,[2],2
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.participants,serialized_explicit,1,[8],50
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.random_seed,serialized_explicit,1,[20210513],20250604
doi:10.3389/frvir.2021.644214,doi:10.3389/frvir.2021.644214,lerner_2021_3d_audio_tactile_boundary,study_templates/lerner_2021_3d_audio_tactile_boundary.json,design.protocol.participant_order_policy,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.neuropsychologia.2009.07.025,doi:10.1016/j.neuropsychologia.2009.07.025,tajadura_jimenez_2009_crossed_visual_deprivation,study_templates/tajadura_jimenez_2009_crossed_visual_deprivation.json,design.name,serialized_explicit,1,"[""Collignon 2009 visual-deprivation lateralization - crossed posture""]","""Study 5 PPS white/pink design"""
doi:10.1016/j.neuropsychologia.2009.07.025,doi:10.1016/j.neuropsychologia.2009.07.025,tajadura_jimenez_2009_uncrossed_visual_deprivation,study_templates/tajadura_jimenez_2009_uncrossed_visual_deprivation.json,design.name,serialized_explicit,1,"[""Collignon 2009 visual-deprivation lateralization - uncrossed posture""]","""Study 5 PPS white/pink design"""
doi:10.1016/j.neuropsychologia.2009.07.025,doi:10.1016/j.neuropsychologia.2009.07.025,tajadura_jimenez_2009_crossed_visual_deprivation,study_templates/tajadura_jimenez_2009_crossed_visual_deprivation.json,design.study_profile_id,serialized_explicit,1,"[""tajadura_jimenez_2009_crossed_visual_deprivation""]",""""""
